id,manhole_id,before_path,after_path,location,timestamp,operation_time_minutes,gas_data,district,division,area,gas_data_raw,device_id,waste_collected_kg,blockage_level,gas_status,date,time
204,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 14:14:40.540667+00:00,15,"{""CO"": 3.25, ""CH4"": 80.52, ""H2S"": 0.17}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.25, ""CH4"": 80.52, ""H2S"": 0.17}",sb_009,6,medium,alert,19-07-2025,14:40.5
205,MH-0031,/images/before.png,/images/after.png,"{""latitude"": ""17.47461"", ""longitude"": ""78.495031""}",2025-07-19 13:47:40.540667+00:00,24,"{""CO"": 4.04, ""CH4"": 51.53, ""H2S"": 18.2}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.04, ""CH4"": 51.53, ""H2S"": 18.2}",sb_004,2,high,toxic,19-07-2025,47:40.5
206,MH-0032,/images/before.png,/images/after.png,"{""latitude"": ""17.473652"", ""longitude"": ""78.486261""}",2025-07-27 16:07:40.540667+00:00,26,"{""CO"": 1.69, ""CH4"": 22.21, ""H2S"": 2.22}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.69, ""CH4"": 22.21, ""H2S"": 2.22}",sb_006,3,high,toxic,27-07-2025,07:40.5
207,MH-0032,/images/before.png,/images/after.png,"{""latitude"": ""17.473652"", ""longitude"": ""78.486261""}",2025-07-27 15:45:40.540667+00:00,15,"{""CO"": 2.67, ""CH4"": 93.28, ""H2S"": 8.23}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.67, ""CH4"": 93.28, ""H2S"": 8.23}",sb_009,10,low,safe,27-07-2025,45:40.5
208,MH-0032,/images/before.png,/images/after.png,"{""latitude"": ""17.473652"", ""longitude"": ""78.486261""}",2025-07-27 15:20:40.540667+00:00,26,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_008,3,medium,alert,27-07-2025,20:40.5
209,MH-0032,/images/before.png,/images/after.png,"{""latitude"": ""17.473652"", ""longitude"": ""78.486261""}",2025-07-27 14:51:40.540667+00:00,26,"{""CO"": 4.67, ""CH4"": 4.62, ""H2S"": 8.78}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.67, ""CH4"": 4.62, ""H2S"": 8.78}",sb_003,2,medium,alert,27-07-2025,51:40.5
210,MH-0032,/images/before.png,/images/after.png,"{""latitude"": ""17.473652"", ""longitude"": ""78.486261""}",2025-07-27 14:35:40.540667+00:00,24,"{""CO"": 3.45, ""CH4"": 76.23, ""H2S"": 13.65}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.45, ""CH4"": 76.23, ""H2S"": 13.65}",sb_009,8,medium,alert,27-07-2025,35:40.5
211,MH-0033,/images/before.png,/images/after.png,"{""latitude"": ""17.47505"", ""longitude"": ""78.492306""}",2025-07-03 16:09:40.540667+00:00,28,"{""CO"": 3.25, ""CH4"": 80.52, ""H2S"": 0.17}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.25, ""CH4"": 80.52, ""H2S"": 0.17}",sb_002,6,low,safe,03-07-2025,09:40.5
212,MH-0033,/images/before.png,/images/after.png,"{""latitude"": ""17.47505"", ""longitude"": ""78.492306""}",2025-07-03 15:41:40.540667+00:00,25,"{""CO"": 1.54, ""CH4"": 17.55, ""H2S"": 19.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.54, ""CH4"": 17.55, ""H2S"": 19.35}",sb_007,5,low,safe,03-07-2025,41:40.5
213,MH-0033,/images/before.png,/images/after.png,"{""latitude"": ""17.47505"", ""longitude"": ""78.492306""}",2025-07-03 15:20:40.540667+00:00,30,"{""CO"": 1.21, ""CH4"": 20.71, ""H2S"": 14.45}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.21, ""CH4"": 20.71, ""H2S"": 14.45}",sb_002,3,medium,alert,03-07-2025,20:40.5
214,MH-0034,/images/before.png,/images/after.png,"{""latitude"": ""17.47255"", ""longitude"": ""78.48887""}",2025-07-13 16:09:40.540667+00:00,17,"{""CO"": 1.69, ""CH4"": 22.21, ""H2S"": 2.22}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.69, ""CH4"": 22.21, ""H2S"": 2.22}",sb_007,9,medium,alert,13-07-2025,09:40.5
215,MH-0034,/images/before.png,/images/after.png,"{""latitude"": ""17.47255"", ""longitude"": ""78.48887""}",2025-07-13 15:46:40.540667+00:00,19,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_004,8,low,safe,13-07-2025,46:40.5
216,MH-0034,/images/before.png,/images/after.png,"{""latitude"": ""17.47255"", ""longitude"": ""78.48887""}",2025-07-13 15:24:40.540667+00:00,26,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_006,7,low,safe,13-07-2025,24:40.5
217,MH-0035,/images/before.png,/images/after.png,"{""latitude"": ""17.476988"", ""longitude"": ""78.494533""}",2025-07-01 16:09:40.540667+00:00,30,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_005,4,high,toxic,01-07-2025,09:40.5
218,MH-0035,/images/before.png,/images/after.png,"{""latitude"": ""17.476988"", ""longitude"": ""78.494533""}",2025-07-01 15:48:40.540667+00:00,22,"{""CO"": 3.0, ""CH4"": 91.09, ""H2S"": 13.02}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.0, ""CH4"": 91.09, ""H2S"": 13.02}",sb_002,4,low,safe,01-07-2025,48:40.5
219,MH-0035,/images/before.png,/images/after.png,"{""latitude"": ""17.476988"", ""longitude"": ""78.494533""}",2025-07-01 15:33:40.540667+00:00,30,"{""CO"": 2.36, ""CH4"": 57.32, ""H2S"": 7.92}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.36, ""CH4"": 57.32, ""H2S"": 7.92}",sb_005,9,high,toxic,01-07-2025,33:40.5
220,MH-0035,/images/before.png,/images/after.png,"{""latitude"": ""17.476988"", ""longitude"": ""78.494533""}",2025-07-01 15:13:40.540667+00:00,26,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_008,7,medium,alert,01-07-2025,13:40.5
221,MH-0035,/images/before.png,/images/after.png,"{""latitude"": ""17.476988"", ""longitude"": ""78.494533""}",2025-07-01 14:54:40.540667+00:00,30,"{""CO"": 1.07, ""CH4"": 13.41, ""H2S"": 2.4}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.07, ""CH4"": 13.41, ""H2S"": 2.4}",sb_003,2,medium,alert,01-07-2025,54:40.5
222,MH-0035,/images/before.png,/images/after.png,"{""latitude"": ""17.476988"", ""longitude"": ""78.494533""}",2025-07-01 14:36:40.540667+00:00,27,"{""CO"": 4.67, ""CH4"": 4.62, ""H2S"": 8.78}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.67, ""CH4"": 4.62, ""H2S"": 8.78}",sb_002,7,low,safe,01-07-2025,36:40.5
223,MH-0036,/images/before.png,/images/after.png,"{""latitude"": ""17.477922"", ""longitude"": ""78.495012""}",2025-07-01 16:03:40.540667+00:00,25,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_005,6,low,safe,01-07-2025,03:40.5
224,MH-0036,/images/before.png,/images/after.png,"{""latitude"": ""17.477922"", ""longitude"": ""78.495012""}",2025-07-01 15:45:40.540667+00:00,23,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.43, ""CH4"": 33.78, ""H2S"": 1.93}",sb_007,10,high,toxic,01-07-2025,45:40.5
225,MH-0036,/images/before.png,/images/after.png,"{""latitude"": ""17.477922"", ""longitude"": ""78.495012""}",2025-07-01 15:21:40.540667+00:00,15,"{""CO"": 0.89, ""CH4"": 63.5, ""H2S"": 0.8}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.89, ""CH4"": 63.5, ""H2S"": 0.8}",sb_006,9,medium,alert,01-07-2025,21:40.5
226,MH-0036,/images/before.png,/images/after.png,"{""latitude"": ""17.477922"", ""longitude"": ""78.495012""}",2025-07-01 15:02:40.540667+00:00,26,"{""CO"": 4.73, ""CH4"": 41.44, ""H2S"": 17.36}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.73, ""CH4"": 41.44, ""H2S"": 17.36}",sb_002,4,high,toxic,01-07-2025,02:40.5
227,MH-0036,/images/before.png,/images/after.png,"{""latitude"": ""17.477922"", ""longitude"": ""78.495012""}",2025-07-01 14:43:40.540667+00:00,24,"{""CO"": 4.11, ""CH4"": 92.12, ""H2S"": 8.87}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.11, ""CH4"": 92.12, ""H2S"": 8.87}",sb_004,6,high,toxic,01-07-2025,43:40.5
228,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 16:05:40.540667+00:00,24,"{""CO"": 4.43, ""CH4"": 51.04, ""H2S"": 18.01}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.43, ""CH4"": 51.04, ""H2S"": 18.01}",sb_004,5,low,safe,14-07-2025,05:40.5
229,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 15:37:40.540667+00:00,29,"{""CO"": 4.11, ""CH4"": 92.12, ""H2S"": 8.87}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.11, ""CH4"": 92.12, ""H2S"": 8.87}",sb_010,4,low,safe,14-07-2025,37:40.5
230,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 15:14:40.540667+00:00,25,"{""CO"": 4.42, ""CH4"": 37.47, ""H2S"": 8.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.42, ""CH4"": 37.47, ""H2S"": 8.44}",sb_006,5,medium,alert,14-07-2025,14:40.5
231,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 14:46:40.540667+00:00,27,"{""CO"": 2.56, ""CH4"": 18.82, ""H2S"": 17.17}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.56, ""CH4"": 18.82, ""H2S"": 17.17}",sb_001,6,high,toxic,14-07-2025,46:40.5
232,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 14:25:40.540667+00:00,18,"{""CO"": 0.9, ""CH4"": 16.7, ""H2S"": 6.39}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.9, ""CH4"": 16.7, ""H2S"": 6.39}",sb_008,8,low,safe,14-07-2025,25:40.5
233,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 14:08:40.540667+00:00,24,"{""CO"": 1.25, ""CH4"": 91.69, ""H2S"": 8.81}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.25, ""CH4"": 91.69, ""H2S"": 8.81}",sb_008,2,medium,alert,14-07-2025,08:40.5
234,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 13:44:40.540667+00:00,25,"{""CO"": 1.25, ""CH4"": 91.69, ""H2S"": 8.81}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.25, ""CH4"": 91.69, ""H2S"": 8.81}",sb_006,2,high,toxic,14-07-2025,44:40.5
235,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 13:24:40.540667+00:00,19,"{""CO"": 0.84, ""CH4"": 72.17, ""H2S"": 1.66}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.84, ""CH4"": 72.17, ""H2S"": 1.66}",sb_008,2,low,safe,14-07-2025,24:40.5
236,MH-0037,/images/before.png,/images/after.png,"{""latitude"": ""17.472504"", ""longitude"": ""78.488695""}",2025-07-14 13:06:40.540667+00:00,29,"{""CO"": 4.64, ""CH4"": 71.84, ""H2S"": 18.3}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.64, ""CH4"": 71.84, ""H2S"": 18.3}",sb_001,10,medium,alert,14-07-2025,06:40.5
237,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 16:03:40.540667+00:00,16,"{""CO"": 0.13, ""CH4"": 5.12, ""H2S"": 9.18}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.13, ""CH4"": 5.12, ""H2S"": 9.18}",sb_004,4,low,safe,14-07-2025,03:40.5
238,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 15:33:40.540667+00:00,16,"{""CO"": 0.84, ""CH4"": 72.17, ""H2S"": 1.66}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.84, ""CH4"": 72.17, ""H2S"": 1.66}",sb_004,9,low,safe,14-07-2025,33:40.5
239,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 15:04:40.540667+00:00,16,"{""CO"": 2.64, ""CH4"": 96.3, ""H2S"": 1.75}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.64, ""CH4"": 96.3, ""H2S"": 1.75}",sb_003,8,high,toxic,14-07-2025,04:40.5
240,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 14:40:40.540667+00:00,23,"{""CO"": 3.23, ""CH4"": 29.14, ""H2S"": 13.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.23, ""CH4"": 29.14, ""H2S"": 13.12}",sb_010,10,medium,alert,14-07-2025,40:40.5
241,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 14:17:40.540667+00:00,16,"{""CO"": 3.23, ""CH4"": 29.14, ""H2S"": 13.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.23, ""CH4"": 29.14, ""H2S"": 13.12}",sb_008,5,low,safe,14-07-2025,17:40.5
242,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 13:52:40.540667+00:00,27,"{""CO"": 3.23, ""CH4"": 29.14, ""H2S"": 13.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.23, ""CH4"": 29.14, ""H2S"": 13.12}",sb_004,5,low,safe,14-07-2025,52:40.5
243,MH-0038,/images/before.png,/images/after.png,"{""latitude"": ""17.474599"", ""longitude"": ""78.490983""}",2025-07-14 13:28:40.540667+00:00,23,"{""CO"": 1.03, ""CH4"": 48.84, ""H2S"": 0.46}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.03, ""CH4"": 48.84, ""H2S"": 0.46}",sb_010,5,low,safe,14-07-2025,28:40.5
244,MH-0039,/images/before.png,/images/after.png,"{""latitude"": ""17.475062"", ""longitude"": ""78.489284""}",2025-07-27 16:08:40.540667+00:00,20,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",sb_009,3,low,safe,27-07-2025,08:40.5
245,MH-0039,/images/before.png,/images/after.png,"{""latitude"": ""17.475062"", ""longitude"": ""78.489284""}",2025-07-27 15:47:40.540667+00:00,27,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",sb_002,7,medium,alert,27-07-2025,47:40.5
246,MH-0039,/images/before.png,/images/after.png,"{""latitude"": ""17.475062"", ""longitude"": ""78.489284""}",2025-07-27 15:27:40.540667+00:00,25,"{""CO"": 4.41, ""CH4"": 13.41, ""H2S"": 13.22}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.41, ""CH4"": 13.41, ""H2S"": 13.22}",sb_005,6,high,toxic,27-07-2025,27:40.5
247,MH-0040,/images/before.png,/images/after.png,"{""latitude"": ""17.47259"", ""longitude"": ""78.490277""}",2025-07-04 16:06:40.540667+00:00,24,"{""CO"": 4.21, ""CH4"": 25.92, ""H2S"": 19.52}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.21, ""CH4"": 25.92, ""H2S"": 19.52}",sb_009,9,low,safe,04-07-2025,06:40.5
248,MH-0040,/images/before.png,/images/after.png,"{""latitude"": ""17.47259"", ""longitude"": ""78.490277""}",2025-07-04 15:48:40.540667+00:00,30,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",sb_001,2,high,toxic,04-07-2025,48:40.5
249,MH-0040,/images/before.png,/images/after.png,"{""latitude"": ""17.47259"", ""longitude"": ""78.490277""}",2025-07-04 15:32:40.540667+00:00,29,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.18, ""CH4"": 65.79, ""H2S"": 13.94}",sb_008,2,medium,alert,04-07-2025,32:40.5
250,MH-0040,/images/before.png,/images/after.png,"{""latitude"": ""17.47259"", ""longitude"": ""78.490277""}",2025-07-04 15:14:40.540667+00:00,15,"{""CO"": 1.28, ""CH4"": 6.55, ""H2S"": 18.81}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.28, ""CH4"": 6.55, ""H2S"": 18.81}",sb_001,10,high,toxic,04-07-2025,14:40.5
251,MH-0040,/images/before.png,/images/after.png,"{""latitude"": ""17.47259"", ""longitude"": ""78.490277""}",2025-07-04 14:56:40.540667+00:00,24,"{""CO"": 3.82, ""CH4"": 5.35, ""H2S"": 14.48}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.82, ""CH4"": 5.35, ""H2S"": 14.48}",sb_004,7,low,safe,04-07-2025,56:40.5
252,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 16:03:40.540667+00:00,21,"{""CO"": 2.14, ""CH4"": 14.54, ""H2S"": 19.31}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.14, ""CH4"": 14.54, ""H2S"": 19.31}",sb_010,5,high,toxic,30-07-2025,03:40.5
253,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 15:46:40.540667+00:00,15,"{""CO"": 0.96, ""CH4"": 32.3, ""H2S"": 3.12}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.96, ""CH4"": 32.3, ""H2S"": 3.12}",sb_004,3,high,toxic,30-07-2025,46:40.5
254,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 15:18:40.540667+00:00,23,"{""CO"": 4.21, ""CH4"": 25.92, ""H2S"": 19.52}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 4.21, ""CH4"": 25.92, ""H2S"": 19.52}",sb_007,4,high,toxic,30-07-2025,18:40.5
255,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 14:59:40.540667+00:00,27,"{""CO"": 1.97, ""CH4"": 52.45, ""H2S"": 6.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.97, ""CH4"": 52.45, ""H2S"": 6.73}",sb_005,6,medium,alert,30-07-2025,59:40.5
256,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 14:39:40.540667+00:00,24,"{""CO"": 1.65, ""CH4"": 69.29, ""H2S"": 7.03}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.65, ""CH4"": 69.29, ""H2S"": 7.03}",sb_002,7,low,safe,30-07-2025,39:40.5
257,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 14:10:40.540667+00:00,23,"{""CO"": 1.87, ""CH4"": 94.23, ""H2S"": 12.43}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.87, ""CH4"": 94.23, ""H2S"": 12.43}",sb_007,10,low,safe,30-07-2025,10:40.5
258,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 13:43:40.540667+00:00,28,"{""CO"": 2.24, ""CH4"": 36.18, ""H2S"": 8.19}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.24, ""CH4"": 36.18, ""H2S"": 8.19}",sb_008,6,low,safe,30-07-2025,43:40.5
259,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 13:15:40.540667+00:00,26,"{""CO"": 2.24, ""CH4"": 36.18, ""H2S"": 8.19}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.24, ""CH4"": 36.18, ""H2S"": 8.19}",sb_002,7,high,toxic,30-07-2025,15:40.5
260,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 12:48:40.540667+00:00,21,"{""CO"": 0.67, ""CH4"": 13.88, ""H2S"": 3.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.67, ""CH4"": 13.88, ""H2S"": 3.44}",sb_010,4,low,safe,30-07-2025,48:40.5
261,MH-0041,/images/before.png,/images/after.png,"{""latitude"": ""17.475776"", ""longitude"": ""78.487766""}",2025-07-30 12:30:40.540667+00:00,21,"{""CO"": 1.5, ""CH4"": 47.89, ""H2S"": 15.35}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.5, ""CH4"": 47.89, ""H2S"": 15.35}",sb_005,8,medium,alert,30-07-2025,30:40.5
262,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 16:08:40.540667+00:00,19,"{""CO"": 3.41, ""CH4"": 38.1, ""H2S"": 9.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.41, ""CH4"": 38.1, ""H2S"": 9.44}",sb_010,2,high,toxic,21-07-2025,08:40.5
263,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 15:53:40.540667+00:00,17,"{""CO"": 3.41, ""CH4"": 38.1, ""H2S"": 9.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.41, ""CH4"": 38.1, ""H2S"": 9.44}",sb_002,2,low,safe,21-07-2025,53:40.5
264,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 15:34:40.540667+00:00,21,"{""CO"": 3.41, ""CH4"": 38.1, ""H2S"": 9.44}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 3.41, ""CH4"": 38.1, ""H2S"": 9.44}",sb_003,5,low,safe,21-07-2025,34:40.5
265,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 15:09:40.540667+00:00,15,"{""CO"": 1.8, ""CH4"": 88.55, ""H2S"": 3.07}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 1.8, ""CH4"": 88.55, ""H2S"": 3.07}",sb_005,3,high,toxic,21-07-2025,09:40.5
266,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 14:43:40.540667+00:00,23,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",sb_002,10,medium,alert,21-07-2025,43:40.5
267,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 14:21:40.540667+00:00,26,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",sb_009,7,medium,alert,21-07-2025,21:40.5
268,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 13:59:40.540667+00:00,28,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",sb_009,10,low,safe,21-07-2025,59:40.5
269,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 13:40:40.540667+00:00,16,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",sb_003,5,medium,alert,21-07-2025,40:40.5
270,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 13:17:40.540667+00:00,27,"{""CO"": 0.6, ""CH4"": 53.77, ""H2S"": 16.02}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 0.6, ""CH4"": 53.77, ""H2S"": 16.02}",sb_004,3,high,toxic,21-07-2025,17:40.5
271,MH-0042,/images/before.png,/images/after.png,"{""latitude"": ""17.474876"", ""longitude"": ""78.486106""}",2025-07-21 12:51:40.540667+00:00,22,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",Hyderabad,Division 9 (Kukatpally),Hasmathpet,"{""CO"": 2.3, ""CH4"": 5.17, ""H2S"": 4.73}",sb_008,10,high,toxic,21-07-2025,51:40.5
